contract,gm1%,spc2014,spc2016,spc-new
NCL2015-0081,20.89,7076.37,10104.86,11367.97
NCL2015-0081,20.96,7134.42,10114.15,11378.42
NCL2015-0081,21.03,7192.46,10123.43,11388.86
NCL2015-0081,21.10,7250.51,10132.72,11399.31
NCL2015-0081,21.17,7308.56,10142.01,11409.76
NCL2015-0081,21.25,7366.61,10151.30,11420.21
NCL2015-0081,21.32,7424.65,10160.58,11430.66
NCL2015-0081,21.39,7482.70,10169.87,11441.11
NCL2015-0081,21.46,7540.75,10179.16,11451.55
NCL2015-0081,21.53,7598.79,10188.45,11462.00
NCL2015-0081,21.60,7656.84,10197.73,11472.45
NCL2015-0081,21.67,7714.89,10207.02,11482.90
NCL2015-0081,21.74,7772.93,10216.31,11493.35
NCL2015-0081,21.82,7830.98,10225.60,11503.80
NCL2015-0081,21.89,7889.03,10234.88,11514.25
NCL2015-0081,21.96,7947.08,10244.17,11524.69
NCL2015-0081,22.03,8005.12,10253.46,11535.14
NCL2015-0081,22.10,8063.17,10262.75,11545.59
NCL2015-0081,22.17,8121.22,10272.03,11556.04
NCL2015-0081,22.24,8179.26,10281.32,11566.49
NCL2015-0081,22.31,8237.31,10290.61,11576.94
NCL2015-0081,22.38,8295.36,10299.90,11587.38
NCL2015-0081,22.45,8353.40,10309.18,11597.83
NCL2015-0081,22.52,8411.45,10318.47,11608.28
NCL2015-0081,22.59,8469.50,10327.76,11618.73
NCL2015-0081,22.65,8527.55,10337.05,11629.18
NCL2015-0081,22.72,8585.59,10346.33,11639.63
NCL2015-0081,22.79,8643.64,10355.62,11650.08
NCL2015-0081,22.86,8701.69,10364.91,11660.52
NCL2015-0081,22.93,8759.73,10374.20,11670.97
NCL2015-0081,23.00,8817.78,10383.48,11681.42
NCL2015-0081,23.07,8875.83,10392.77,11691.87
NCL2015-0081,23.14,8933.88,10402.06,11702.32
NCL2015-0081,23.20,8991.92,10411.35,11712.77
NCL2015-0081,23.27,9049.97,10420.64,11723.21
NCL2015-0081,23.34,9108.02,10429.92,11733.66
NCL2015-0081,23.41,9166.06,10439.21,11744.11
NCL2015-0081,23.48,9224.11,10448.50,11754.56
NCL2015-0081,23.54,9282.16,10457.79,11765.01
NCL2015-0081,23.61,9340.20,10467.07,11775.46
NCL2015-0081,23.68,9398.25,10476.36,11785.91
NCL2015-0081,23.75,9456.30,10485.65,11796.35
NCL2015-0081,23.81,9514.35,10494.94,11806.80
NCL2015-0081,23.88,9572.39,10504.22,11817.25
NCL2015-0081,23.95,9630.44,10513.51,11827.70
NCL2015-0081,24.01,9688.49,10522.80,11838.15
NCL2015-0081,24.08,9746.53,10532.09,11848.60
NCL2015-0081,24.15,9804.58,10541.37,11859.04
NCL2015-0081,24.21,9862.63,10550.66,11869.49
NCL2015-0081,24.28,9920.67,10559.95,11879.94
NCL2015-0081,24.35,9978.72,10569.24,11890.39
NCL2015-0081,24.41,10036.77,10578.52,11900.84
NCL2015-0081,24.48,10094.82,10587.81,11911.29
NCL2015-0081,24.54,10152.86,10597.10,11921.74
NCL2015-0081,24.61,10210.91,10606.39,11932.18
NCL2015-0081,24.68,10268.96,10615.67,11942.63
NCL2015-0081,24.74,10327.00,10624.96,11953.08
NCL2015-0081,24.81,10385.05,10634.25,11963.53
NCL2015-0081,24.87,10443.10,10643.54,11973.98
NCL2015-0081,24.94,10501.14,10652.82,11984.43
contract,gm1%,spc2014,spc2016,spc-new
NCL2015-0420,5.06,0.00,526.79,1053.58
NCL2015-0420,5.16,0.00,527.37,1054.74
NCL2015-0420,5.27,0.00,527.95,1055.89
NCL2015-0420,5.37,0.00,528.53,1057.05
NCL2015-0420,5.47,0.00,529.11,1058.21
NCL2015-0420,5.58,0.00,529.69,1059.37
NCL2015-0420,5.68,0.00,530.27,1060.53
NCL2015-0420,5.78,0.00,530.84,1061.69
NCL2015-0420,5.89,0.00,531.42,1062.85
NCL2015-0420,5.99,0.00,532.00,1064.01
NCL2015-0420,6.09,0.00,532.58,1065.17
NCL2015-0420,6.19,0.00,533.16,1066.33
NCL2015-0420,6.29,0.00,533.74,1067.49
NCL2015-0420,6.40,0.00,534.32,1068.64
NCL2015-0420,6.50,0.00,534.90,1069.80
NCL2015-0420,6.60,0.00,535.48,1070.96
NCL2015-0420,6.70,0.00,536.06,1072.12
NCL2015-0420,6.80,0.00,536.64,1073.28
NCL2015-0420,6.90,0.00,537.22,1074.44
NCL2015-0420,7.00,0.00,537.80,1075.60
NCL2015-0420,7.10,0.00,538.38,1076.76
NCL2015-0420,7.20,0.00,538.96,1077.92
NCL2015-0420,7.30,0.00,539.54,1079.08
NCL2015-0420,7.40,652.69,540.12,1080.23
NCL2015-0420,7.50,675.87,540.70,1081.39
NCL2015-0420,7.60,699.05,541.28,1082.55
NCL2015-0420,7.70,722.24,541.86,1083.71
NCL2015-0420,7.80,745.42,542.44,1084.87
NCL2015-0420,7.89,768.60,543.01,1086.03
NCL2015-0420,7.99,791.78,543.59,1087.19
NCL2015-0420,8.09,814.96,1088.35,1632.52
NCL2015-0420,8.19,838.14,1089.51,1634.26
NCL2015-0420,8.29,861.32,1090.67,1636.00
NCL2015-0420,8.38,884.50,1091.83,1637.74
NCL2015-0420,8.48,907.68,1092.98,1639.48
NCL2015-0420,8.58,930.86,1094.14,1641.21
NCL2015-0420,8.67,954.05,1095.30,1642.95
NCL2015-0420,8.77,977.23,1096.46,1644.69
NCL2015-0420,8.87,1000.41,1097.62,1646.43
NCL2015-0420,8.96,1023.59,1098.78,1648.17
NCL2015-0420,9.06,1046.77,1099.94,1649.91
NCL2015-0420,9.15,1069.95,1101.10,1651.65
NCL2015-0420,9.25,1093.13,1102.26,1653.38
NCL2015-0420,9.35,1116.31,1103.42,1655.12
NCL2015-0420,9.44,1139.49,1104.57,1656.86
NCL2015-0420,9.54,1162.67,1105.73,1658.60
NCL2015-0420,9.63,1185.85,1106.89,1660.34
NCL2015-0420,9.72,1209.04,1108.05,1662.08
NCL2015-0420,9.82,1232.22,1109.21,1663.82
NCL2015-0420,9.91,1255.40,1110.37,1665.55
NCL2015-0420,10.01,1278.58,1667.29,2223.06
NCL2015-0420,10.10,1301.76,1669.03,2225.38
NCL2015-0420,10.19,1324.94,1670.77,2227.69
NCL2015-0420,10.29,1348.12,1672.51,2230.01
NCL2015-0420,10.38,1371.30,1674.25,2232.33
NCL2015-0420,10.47,1394.48,1675.99,2234.65
NCL2015-0420,10.57,1417.66,1677.72,2236.97
NCL2015-0420,10.66,1440.85,1679.46,2239.28
NCL2015-0420,10.75,1464.03,1681.20,2241.60
NCL2015-0420,10.84,1487.21,1682.94,2243.92
NCL2015-0420,10.94,1510.39,1684.68,2246.24
NCL2015-0420,11.03,1533.57,1686.42,2248.56
NCL2015-0420,11.12,1556.75,1688.16,2250.88
NCL2015-0420,11.21,1579.93,1689.89,2253.19
NCL2015-0420,11.30,1603.11,1691.63,2255.51
NCL2015-0420,11.39,1626.29,1693.37,2257.83
NCL2015-0420,11.48,1649.48,1695.11,2260.15
NCL2015-0420,11.57,1672.66,1696.85,2262.47
NCL2015-0420,11.66,1695.84,1698.59,2264.78
NCL2015-0420,11.76,1719.02,1700.33,2267.10
NCL2015-0420,11.85,1742.20,1702.06,2269.42
NCL2015-0420,11.94,1765.38,1703.80,2271.74
NCL2015-0420,12.03,1788.56,1705.54,2274.06
NCL2015-0420,12.11,1811.74,1707.28,2276.37
NCL2015-0420,12.20,1834.92,1709.02,2278.69
NCL2015-0420,12.29,1858.10,1710.76,2281.01
NCL2015-0420,12.38,1881.29,1712.50,2283.33
NCL2015-0420,12.47,1904.47,1714.23,2285.65
NCL2015-0420,12.56,1927.65,1715.97,2287.96
NCL2015-0420,12.65,1950.83,1717.71,2290.28
NCL2015-0420,12.74,1974.01,1719.45,2292.60
NCL2015-0420,12.82,1997.19,1721.19,2294.92
NCL2015-0420,12.91,2020.37,1722.93,2297.24
NCL2015-0420,13.00,2043.55,1724.67,2299.56
NCL2015-0420,13.09,2066.73,1726.40,2301.87
NCL2015-0420,13.18,2089.91,1728.14,2304.19
NCL2015-0420,13.26,2113.10,1729.88,2306.51
NCL2015-0420,13.35,2136.28,1731.62,2308.83
NCL2015-0420,13.44,2159.46,1733.36,2311.15
NCL2015-0420,13.52,2182.64,1735.10,2313.46
NCL2015-0420,13.61,2205.82,1736.84,2315.78
NCL2015-0420,13.70,2229.00,1738.58,2318.10
NCL2015-0420,13.78,2252.18,1740.31,2320.42
NCL2015-0420,13.87,2275.36,1742.05,2322.74
NCL2015-0420,13.95,2298.54,1743.79,2325.05
NCL2015-0420,14.04,2321.72,1745.53,2327.37
NCL2015-0420,14.13,2931.13,1747.27,2329.69
NCL2015-0420,14.21,2960.11,1749.01,2332.01
NCL2015-0420,14.30,2989.08,1750.75,2334.33
NCL2015-0420,14.38,3018.06,1752.48,2336.64
NCL2015-0420,14.47,3047.04,1754.22,2338.96
NCL2015-0420,14.55,3076.01,1755.96,2341.28
NCL2015-0420,14.64,3104.99,1757.70,2343.60
NCL2015-0420,14.72,3133.97,1759.44,2345.92
NCL2015-0420,14.80,3162.94,1761.18,2348.24
NCL2015-0420,14.89,3191.92,1762.92,2350.55
NCL2015-0420,14.97,3220.89,1764.65,2352.87
NCL2015-0420,15.06,3249.87,2943.99,3532.78
NCL2015-0420,15.14,3278.85,2946.88,3536.26
NCL2015-0420,15.22,3307.82,2949.78,3539.74
NCL2015-0420,15.31,3336.80,2952.68,3543.22
NCL2015-0420,15.39,3365.78,2955.58,3546.69
NCL2015-0420,15.47,3394.75,2958.48,3550.17
NCL2015-0420,15.55,3423.73,2961.37,3553.65
NCL2015-0420,15.64,3452.70,2964.27,3557.12
NCL2015-0420,15.72,3481.68,2967.17,3560.60
NCL2015-0420,15.80,3510.66,2970.07,3564.08
NCL2015-0420,15.88,3539.63,2972.96,3567.56
NCL2015-0420,15.97,3568.61,2975.86,3571.03
NCL2015-0420,16.05,3597.58,2978.76,3574.51
NCL2015-0420,16.13,3626.56,2981.66,3577.99
NCL2015-0420,16.21,3655.54,2984.55,3581.46
NCL2015-0420,16.29,3684.51,2987.45,3584.94
NCL2015-0420,16.37,3713.49,2990.35,3588.42
NCL2015-0420,16.45,3742.47,2993.25,3591.90
NCL2015-0420,16.53,3771.44,2996.14,3595.37
NCL2015-0420,16.62,3800.42,2999.04,3598.85
NCL2015-0420,16.70,3829.40,3001.94,3602.33
NCL2015-0420,16.78,3858.37,3004.84,3605.80
NCL2015-0420,16.86,3887.35,3007.73,3609.28
NCL2015-0420,16.94,3916.32,3010.63,3612.76
NCL2015-0420,17.02,3945.30,3013.53,3616.24
NCL2015-0420,17.10,3974.28,3016.43,3619.71
NCL2015-0420,17.18,4003.25,3019.33,3623.19
NCL2015-0420,17.25,4032.23,3022.22,3626.67
NCL2015-0420,17.33,4061.21,3025.12,3630.14
NCL2015-0420,17.41,4090.18,3028.02,3633.62
NCL2015-0420,17.49,4119.16,3030.92,3637.10
NCL2015-0420,17.57,4148.13,3033.81,3640.58
NCL2015-0420,17.65,4177.11,3036.71,3644.05
NCL2015-0420,17.73,4206.09,3039.61,3647.53
NCL2015-0420,17.81,4235.06,3042.51,3651.01
NCL2015-0420,17.88,4264.04,3045.40,3654.48
NCL2015-0420,17.96,4293.01,3048.30,3657.96
NCL2015-0420,18.04,4321.99,3051.20,3661.44
NCL2015-0420,18.12,4350.97,3054.10,3664.92
NCL2015-0420,18.20,4379.94,3056.99,3668.39
NCL2015-0420,18.27,4408.92,3059.89,3671.87
NCL2015-0420,18.35,4437.90,3062.79,3675.35
NCL2015-0420,18.43,4466.87,3065.69,3678.82
NCL2015-0420,18.50,4495.85,3068.58,3682.30
NCL2015-0420,18.58,4524.83,3071.48,3685.78
NCL2015-0420,18.66,4553.80,3074.38,3689.26
NCL2015-0420,18.73,4582.78,3077.28,3692.73
NCL2015-0420,18.81,4611.75,3080.18,3696.21
NCL2015-0420,18.89,4640.73,3083.07,3699.69
NCL2015-0420,18.96,4669.71,3085.97,3703.16
NCL2015-0420,19.04,4698.68,3088.87,3706.64
NCL2015-0420,19.12,4727.66,3091.77,3710.12
NCL2015-0420,19.19,4756.63,3094.66,3713.60
NCL2015-0420,19.27,4785.61,3097.56,3717.07
NCL2015-0420,19.34,4814.59,3100.46,3720.55
NCL2015-0420,19.42,4843.56,3103.36,3724.03
NCL2015-0420,19.49,4872.54,3106.25,3727.50
NCL2015-0420,19.57,4901.52,3109.15,3730.98
NCL2015-0420,19.64,4930.49,3112.05,3734.46
NCL2015-0420,19.72,4959.47,3114.95,3737.94
NCL2015-0420,19.79,4988.44,3117.84,3741.41
NCL2015-0420,19.87,5017.42,3120.74,3744.89
NCL2015-0420,19.94,5046.40,3123.64,3748.37
NCL2015-0420,20.02,5075.37,5002.46,5627.77
NCL2015-0420,20.09,5104.35,5007.10,5632.98
NCL2015-0420,20.16,5133.33,5011.73,5638.20
NCL2015-0420,20.24,5162.30,5016.37,5643.41
NCL2015-0420,20.31,5191.28,5021.00,5648.63
NCL2015-0420,20.38,5220.26,5025.64,5653.85
NCL2015-0420,20.46,5249.23,5030.28,5659.06
NCL2015-0420,20.53,5278.21,5034.91,5664.28
NCL2015-0420,20.60,5307.18,5039.55,5669.49
NCL2015-0420,20.68,5336.16,5044.19,5674.71
NCL2015-0420,20.75,5365.14,5048.82,5679.92
NCL2015-0420,20.82,5394.11,5053.46,5685.14
NCL2015-0420,20.90,5423.09,5058.09,5690.36
NCL2015-0420,20.97,5452.06,5062.73,5695.57
NCL2015-0420,21.04,5481.04,5067.37,5700.79
NCL2015-0420,21.11,5510.02,5072.00,5706.00
NCL2015-0420,21.18,5538.99,5076.64,5711.22
NCL2015-0420,21.26,5567.97,5081.28,5716.43
NCL2015-0420,21.33,5596.95,5085.91,5721.65
NCL2015-0420,21.40,5625.92,5090.55,5726.87
NCL2015-0420,21.47,5654.90,5095.18,5732.08
NCL2015-0420,21.54,5683.88,5099.82,5737.30
NCL2015-0420,21.61,5712.85,5104.46,5742.51
NCL2015-0420,21.68,5741.83,5109.09,5747.73
NCL2015-0420,21.76,5770.80,5113.73,5752.94
NCL2015-0420,21.83,5799.78,5118.36,5758.16
NCL2015-0420,21.90,5828.76,5123.00,5763.38
NCL2015-0420,21.97,5857.73,5127.64,5768.59
NCL2015-0420,22.04,5886.71,5132.27,5773.81
NCL2015-0420,22.11,5915.69,5136.91,5779.02
NCL2015-0420,22.18,5944.66,5141.55,5784.24
NCL2015-0420,22.25,5973.64,5146.18,5789.45
NCL2015-0420,22.32,6002.61,5150.82,5794.67
NCL2015-0420,22.39,6031.59,5155.45,5799.89
NCL2015-0420,22.46,6060.57,5160.09,5805.10
NCL2015-0420,22.53,6089.54,5164.73,5810.32
NCL2015-0420,22.60,6118.52,5169.36,5815.53
NCL2015-0420,22.67,6147.49,5174.00,5820.75
NCL2015-0420,22.74,6176.47,5178.64,5825.96
NCL2015-0420,22.81,6205.45,5183.27,5831.18
NCL2015-0420,22.87,6234.42,5187.91,5836.40
NCL2015-0420,22.94,6263.40,5192.54,5841.61
NCL2015-0420,23.01,6292.38,5197.18,5846.83
NCL2015-0420,23.08,6321.35,5201.82,5852.04
NCL2015-0420,23.15,6350.33,5206.45,5857.26
NCL2015-0420,23.22,6379.31,5211.09,5862.47
NCL2015-0420,23.29,6408.28,5215.73,5867.69
NCL2015-0420,23.35,6437.26,5220.36,5872.91
NCL2015-0420,23.42,6466.23,5225.00,5878.12
NCL2015-0420,23.49,6495.21,5229.63,5883.34
NCL2015-0420,23.56,6524.19,5234.27,5888.55
NCL2015-0420,23.63,7863.79,5238.91,5893.77
NCL2015-0420,23.69,7898.57,5243.54,5898.98
NCL2015-0420,23.76,7933.34,5248.18,5904.20
NCL2015-0420,23.83,7968.11,5252.81,5909.42
NCL2015-0420,23.89,8002.88,5257.45,5914.63
NCL2015-0420,23.96,8037.65,5262.09,5919.85
NCL2015-0420,24.03,8072.42,5266.72,5925.06
NCL2015-0420,24.10,8107.20,5271.36,5930.28
NCL2015-0420,24.16,8141.97,5276.00,5935.50
NCL2015-0420,24.23,8176.74,5280.63,5940.71
NCL2015-0420,24.30,8211.51,5285.27,5945.93
NCL2015-0420,24.36,8246.28,5289.90,5951.14
NCL2015-0420,24.43,8281.05,5294.54,5956.36
NCL2015-0420,24.49,8315.82,5299.18,5961.57
NCL2015-0420,24.56,8350.60,5303.81,5966.79
NCL2015-0420,24.63,8385.37,5308.45,5972.01
NCL2015-0420,24.69,8420.14,5313.09,5977.22
NCL2015-0420,24.76,8454.91,5317.72,5982.44
NCL2015-0420,24.82,8489.68,5322.36,5987.65
NCL2015-0420,24.89,8524.45,5326.99,5992.87
NCL2015-0420,24.95,8559.23,5331.63,5998.08
contract,gm1%,spc2014,spc2016,spc-new
NCL2014-508,5.03,0.00,490.76,981.52
NCL2014-508,5.13,0.00,491.30,982.60
NCL2014-508,5.23,0.00,491.84,983.68
NCL2014-508,5.34,0.00,492.38,984.77
NCL2014-508,5.44,0.00,492.93,985.85
NCL2014-508,5.55,0.00,493.47,986.93
NCL2014-508,5.65,0.00,494.01,988.02
NCL2014-508,5.75,0.00,494.55,989.10
NCL2014-508,5.86,0.00,495.09,990.18
NCL2014-508,5.96,0.00,495.63,991.27
NCL2014-508,6.06,0.00,496.18,992.35
NCL2014-508,6.16,0.00,496.72,993.43
NCL2014-508,6.27,0.00,497.26,994.52
NCL2014-508,6.37,0.00,497.80,995.60
NCL2014-508,6.47,0.00,498.34,996.68
NCL2014-508,6.57,0.00,498.88,997.77
NCL2014-508,6.67,0.00,499.43,998.85
NCL2014-508,6.77,0.00,499.97,999.93
NCL2014-508,6.88,0.00,500.51,1001.02
NCL2014-508,6.98,0.00,501.05,1002.10
NCL2014-508,7.08,0.00,501.59,1003.18
NCL2014-508,7.18,0.00,502.13,1004.27
NCL2014-508,7.28,0.00,502.68,1005.35
NCL2014-508,7.38,0.00,503.22,1006.43
NCL2014-508,7.48,0.00,503.76,1007.52
NCL2014-508,7.58,0.00,504.30,1008.60
NCL2014-508,7.68,0.00,504.84,1009.68
NCL2014-508,7.77,0.00,505.38,1010.77
NCL2014-508,7.87,0.00,505.93,1011.85
NCL2014-508,7.97,0.00,506.47,1012.93
NCL2014-508,8.07,0.00,1014.02,1521.03
NCL2014-508,8.17,0.00,1015.10,1522.65
NCL2014-508,8.27,0.00,1016.18,1524.28
NCL2014-508,8.36,0.00,1017.27,1525.90
NCL2014-508,8.46,0.00,1018.35,1527.53
NCL2014-508,8.56,0.00,1019.43,1529.15
NCL2014-508,8.66,0.00,1020.52,1530.78
NCL2014-508,8.75,0.00,1021.60,1532.40
NCL2014-508,8.85,0.00,1022.68,1534.03
NCL2014-508,8.95,0.00,1023.77,1535.65
NCL2014-508,9.04,0.00,1024.85,1537.28
NCL2014-508,9.14,0.00,1025.93,1538.90
NCL2014-508,9.23,0.00,1027.02,1540.53
NCL2014-508,9.33,0.00,1028.10,1542.15
NCL2014-508,9.42,0.00,1029.18,1543.78
NCL2014-508,9.52,0.00,1030.27,1545.40
NCL2014-508,9.61,0.00,1031.35,1547.03
NCL2014-508,9.71,0.00,1032.43,1548.65
NCL2014-508,9.80,0.00,1033.52,1550.28
NCL2014-508,9.90,0.00,1034.60,1551.90
NCL2014-508,9.99,0.00,1035.68,1553.53
NCL2014-508,10.09,0.00,1555.15,2073.54
NCL2014-508,10.18,0.00,1556.78,2075.70
NCL2014-508,10.27,0.00,1558.40,2077.87
NCL2014-508,10.37,0.00,1560.03,2080.04
NCL2014-508,10.46,0.00,1561.65,2082.20
NCL2014-508,10.55,0.00,1563.28,2084.37
NCL2014-508,10.65,646.11,1564.90,2086.54
NCL2014-508,10.74,667.78,1566.53,2088.70
NCL2014-508,10.83,689.44,1568.15,2090.87
NCL2014-508,10.92,711.11,1569.78,2093.04
NCL2014-508,11.02,732.78,1571.40,2095.20
NCL2014-508,11.11,754.44,1573.03,2097.37
NCL2014-508,11.20,776.11,1574.65,2099.54
NCL2014-508,11.29,797.78,1576.28,2101.70
NCL2014-508,11.38,819.45,1577.90,2103.87
NCL2014-508,11.47,841.11,1579.53,2106.04
NCL2014-508,11.57,862.78,1581.15,2108.20
NCL2014-508,11.66,884.45,1582.78,2110.37
NCL2014-508,11.75,906.11,1584.40,2112.54
NCL2014-508,11.84,927.78,1586.03,2114.70
NCL2014-508,11.93,949.45,1587.65,2116.87
NCL2014-508,12.02,971.11,1589.28,2119.04
NCL2014-508,12.11,992.78,1590.90,2121.20
NCL2014-508,12.20,1014.45,1592.53,2123.37
NCL2014-508,12.29,1036.12,1594.15,2125.54
NCL2014-508,12.38,1057.78,1595.78,2127.70
NCL2014-508,12.47,1079.45,1597.40,2129.87
NCL2014-508,12.55,1101.12,1599.03,2132.04
NCL2014-508,12.64,1122.78,1600.65,2134.20
NCL2014-508,12.73,1144.45,1602.28,2136.37
NCL2014-508,12.82,1166.12,1603.90,2138.54
NCL2014-508,12.91,1187.79,1605.53,2140.70
NCL2014-508,13.00,1209.45,1607.15,2142.87
NCL2014-508,13.08,1231.12,1608.78,2145.04
NCL2014-508,13.17,1252.79,1610.40,2147.20
NCL2014-508,13.26,1274.45,1612.03,2149.37
NCL2014-508,13.35,1296.12,1613.65,2151.54
NCL2014-508,13.43,1317.79,1615.28,2153.70
NCL2014-508,13.52,1339.45,1616.90,2155.87
NCL2014-508,13.61,1361.12,1618.53,2158.04
NCL2014-508,13.69,1382.79,1620.15,2160.20
NCL2014-508,13.78,1404.46,1621.78,2162.37
NCL2014-508,13.87,1426.12,1623.40,2164.54
NCL2014-508,13.95,1447.79,1625.03,2166.70
NCL2014-508,14.04,1469.46,1626.65,2168.87
NCL2014-508,14.12,1491.12,1628.28,2171.04
NCL2014-508,14.21,1512.79,1629.90,2173.20
NCL2014-508,14.30,1534.46,1631.53,2175.37
NCL2014-508,14.38,1556.13,1633.15,2177.54
NCL2014-508,14.47,1577.79,1634.78,2179.70
NCL2014-508,14.55,1599.46,1636.40,2181.87
NCL2014-508,14.64,1621.13,1638.03,2184.04
NCL2014-508,14.72,1642.79,1639.65,2186.20
NCL2014-508,14.81,1664.46,1641.28,2188.37
NCL2014-508,14.89,1686.13,1642.90,2190.54
NCL2014-508,14.97,1707.79,1644.53,2192.71
NCL2014-508,15.06,1729.46,2743.59,3292.31
NCL2014-508,15.14,1751.13,2746.30,3295.56
NCL2014-508,15.22,1772.80,2749.01,3298.81
NCL2014-508,15.31,1794.46,2751.71,3302.06
NCL2014-508,15.39,1816.13,2754.42,3305.31
NCL2014-508,15.47,1837.80,2757.13,3308.56
NCL2014-508,15.56,1859.46,2759.84,3311.81
NCL2014-508,15.64,1881.13,2762.55,3315.06
NCL2014-508,15.72,1902.80,2765.26,3318.31
NCL2014-508,15.81,1924.47,2767.97,3321.56
NCL2014-508,15.89,1946.13,2770.67,3324.81
NCL2014-508,15.97,1967.80,2773.38,3328.06
NCL2014-508,16.05,1989.47,2776.09,3331.31
NCL2014-508,16.13,2011.13,2778.80,3334.56
NCL2014-508,16.22,2032.80,2781.51,3337.81
NCL2014-508,16.30,2054.47,2784.22,3341.06
NCL2014-508,16.38,2076.13,2786.92,3344.31
NCL2014-508,16.46,2097.80,2789.63,3347.56
NCL2014-508,16.54,2119.47,2792.34,3350.81
NCL2014-508,16.62,2141.14,2795.05,3354.06
NCL2014-508,16.70,2162.80,2797.76,3357.31
NCL2014-508,16.78,2184.47,2800.47,3360.56
NCL2014-508,16.86,2206.14,2803.17,3363.81
NCL2014-508,16.94,2227.80,2805.88,3367.06
NCL2014-508,17.02,2811.84,2808.59,3370.31
NCL2014-508,17.10,2838.92,2811.30,3373.56
NCL2014-508,17.18,2866.01,2814.01,3376.81
NCL2014-508,17.26,2893.09,2816.72,3380.06
NCL2014-508,17.34,2920.17,2819.42,3383.31
NCL2014-508,17.42,2947.26,2822.13,3386.56
NCL2014-508,17.50,2974.34,2824.84,3389.81
NCL2014-508,17.58,3001.43,2827.55,3393.06
NCL2014-508,17.66,3028.51,2830.26,3396.31
NCL2014-508,17.74,3055.59,2832.97,3399.56
NCL2014-508,17.82,3082.68,2835.67,3402.81
NCL2014-508,17.89,3109.76,2838.38,3406.06
NCL2014-508,17.97,3136.84,2841.09,3409.31
NCL2014-508,18.05,3163.93,2843.80,3412.56
NCL2014-508,18.13,3191.01,2846.51,3415.81
NCL2014-508,18.21,3218.10,2849.22,3419.06
NCL2014-508,18.28,3245.18,2851.92,3422.31
NCL2014-508,18.36,3272.26,2854.63,3425.56
NCL2014-508,18.44,3299.35,2857.34,3428.81
NCL2014-508,18.52,3326.43,2860.05,3432.06
NCL2014-508,18.59,3353.51,2862.76,3435.31
NCL2014-508,18.67,3380.60,2865.47,3438.56
NCL2014-508,18.75,3407.68,2868.18,3441.81
NCL2014-508,18.82,3434.77,2870.88,3445.06
NCL2014-508,18.90,3461.85,2873.59,3448.31
NCL2014-508,18.98,3488.93,2876.30,3451.56
NCL2014-508,19.05,3516.02,2879.01,3454.81
NCL2014-508,19.13,3543.10,2881.72,3458.06
NCL2014-508,19.20,3570.18,2884.43,3461.31
NCL2014-508,19.28,3597.27,2887.13,3464.56
NCL2014-508,19.36,3624.35,2889.84,3467.81
NCL2014-508,19.43,3651.44,2892.55,3471.06
NCL2014-508,19.51,3678.52,2895.26,3474.31
NCL2014-508,19.58,3705.60,2897.97,3477.56
NCL2014-508,19.66,3732.69,2900.68,3480.81
NCL2014-508,19.73,3759.77,2903.38,3484.06
NCL2014-508,19.81,3786.86,2906.09,3487.31
NCL2014-508,19.88,3813.94,2908.80,3490.56
NCL2014-508,19.96,3841.02,2911.51,3493.81
NCL2014-508,20.03,3868.11,4662.75,5245.59
NCL2014-508,20.11,3895.19,4667.08,5250.47
NCL2014-508,20.18,3922.27,4671.42,5255.34
NCL2014-508,20.25,3949.36,4675.75,5260.22
NCL2014-508,20.33,3976.44,4680.08,5265.09
NCL2014-508,20.40,4003.53,4684.42,5269.97
NCL2014-508,20.47,4030.61,4688.75,5274.84
NCL2014-508,20.55,4057.69,4693.08,5279.72
NCL2014-508,20.62,4084.78,4697.42,5284.59
NCL2014-508,20.69,4111.86,4701.75,5289.47
NCL2014-508,20.77,4138.94,4706.08,5294.34
NCL2014-508,20.84,4166.03,4710.42,5299.22
NCL2014-508,20.91,4193.11,4714.75,5304.09
NCL2014-508,20.99,4220.20,4719.08,5308.97
NCL2014-508,21.06,4247.28,4723.42,5313.84
NCL2014-508,21.13,4274.36,4727.75,5318.72
NCL2014-508,21.20,4301.45,4732.08,5323.59
NCL2014-508,21.27,4328.53,4736.42,5328.47
NCL2014-508,21.35,4355.62,4740.75,5333.34
NCL2014-508,21.42,4382.70,4745.08,5338.22
NCL2014-508,21.49,4409.78,4749.42,5343.09
NCL2014-508,21.56,4436.87,4753.75,5347.97
NCL2014-508,21.63,4463.95,4758.08,5352.84
NCL2014-508,21.70,4491.03,4762.42,5357.72
NCL2014-508,21.78,4518.12,4766.75,5362.59
NCL2014-508,21.85,4545.20,4771.08,5367.47
NCL2014-508,21.92,4572.29,4775.42,5372.34
NCL2014-508,21.99,4599.37,4779.75,5377.22
NCL2014-508,22.06,4626.45,4784.08,5382.09
NCL2014-508,22.13,4653.54,4788.42,5386.97
NCL2014-508,22.20,4680.62,4792.75,5391.84
NCL2014-508,22.27,4707.70,4797.08,5396.72
NCL2014-508,22.34,4734.79,4801.42,5401.59
NCL2014-508,22.41,4761.87,4805.75,5406.47
NCL2014-508,22.48,4788.96,4810.08,5411.34
NCL2014-508,22.55,4816.04,4814.42,5416.22
NCL2014-508,22.62,4843.12,4818.75,5421.09
NCL2014-508,22.69,4870.21,4823.08,5425.97
NCL2014-508,22.76,4897.29,4827.42,5430.85
